"Region","Dinucleotide","Intercept","Std.Error_Intercept","t.value_Intercept","p.value_Intercept","Coefficient_ln_lifespan_c","Std.Error_ln_lifespan_c","t.value_ln_lifespan_c","p.value_ln_lifespan_c","Coefficient_ln_Genome_Size_c","Std.Error_ln_Genome_Size_c","t.value_ln_Genome_Size_c","p.value_ln_Genome_Size_c","Coefficient_Interaction","Std.Error_Interaction","t.value_Interaction","p.value_Interaction","Lambda","N_species","p.adjusted.fdr_Intercept","p.adjusted.fdr_ln_lifespan_c","p.adjusted.fdr_ln_Genome_Size_c","p.adjusted.fdr_Interaction"
"downstream2","GC_OE",0.0808601439439998,0.350942048233752,0.230408822057541,0.817876095118325,-0.000985214167925847,0.00314462944958002,-0.31330056012082,0.754193715735239,0.00857159349530689,0.00631547312046457,1.35723695308458,0.175368590478761,-0.0034909523677174,0.00251590451886709,-1.38755359813471,0.165941908815918,0.995547487936054,466,0.977332786006737,0.788475248268659,0.26536036717181,0.502192618785016
"downstream2","GG_OE",-0.0188611219926801,0.224608371225293,-0.083973370581818,0.933113977387534,-0.0094361059869318,0.00292076184482781,-3.2307002378991,0.00132302206750054,0.016081239391049,0.00562597012069017,2.85839402735331,0.00445037033721812,0.00114991353269956,0.00227250970831097,0.506010393924445,0.613090708429535,0.988332680281255,466,0.977332786006737,0.00507158459208541,0.0204717035512034,0.766121991351076
"downstream2","GT_OE",-0.0198967649936219,0.211720241218231,-0.0939766782766571,0.925168424604808,0.006888021517665,0.00194939484830115,3.53341526662376,0.000451502142012123,0.000908643296837032,0.00390167324332177,0.232885544270601,0.815953421828165,0.00242848933313235,0.0015567048298772,1.56001914205143,0.119440072231268,0.995214603566312,466,0.977332786006737,0.00199702870505362,0.890505811341628,0.442363829767307
"downstream2","TA_OE",-0.260507409178626,0.350878655081666,-0.742443022411817,0.458196266021715,0.00129446032910379,0.00255471007958974,0.506695589235575,0.612610157647274,0.00858108864897533,0.00527621343892475,1.62637253938008,0.104552277265814,-0.00250061223555885,0.00207057411060713,-1.20769028394044,0.227784292136967,0.997460303706523,466,0.977332786006737,0.664624227636194,0.1836541461945,0.557344544590452
"downstream2","TC_OE",-0.0455824931942284,0.232580836243506,-0.195985593355184,0.844707614814566,-0.00352887686213471,0.00182137686518294,-1.93747759159128,0.0532961036835915,-0.0167342015018982,0.00372357190398538,-4.49412605245717,8.84075719971604e-06,-0.00154973867122796,0.00146997418182875,-1.05426251044762,0.292313778929644,0.996900146142546,466,0.977332786006737,0.0947186828313002,7.26205055690961e-05,0.5855306124864
"downstream2","TG_OE",0.202120418949568,0.20300549394151,0.995640142664332,0.319946199288084,0.00608648677769799,0.00163733532555007,3.71731232003634,0.000226053564440291,0.00291501440884985,0.00333393124838884,0.874347486997089,0.382383323783868,0.000459639432060039,0.00131904732244186,0.348463185694613,0.727651090435777,0.996642172440392,466,0.977332786006737,0.00113026782220146,0.477979154729835,0.828513617822914
"downstream2","TT_OE",0.0929852695486352,0.252776798651267,0.367855238474314,0.713149645950171,-0.00354892587147989,0.00136096205313587,-2.60765967963809,0.00941140986451679,0.00267870449038841,0.00294261683514096,0.910313724301144,0.363131763408129,0.000567262061152823,0.00111844196803669,0.507189534517018,0.612263840643083,0.998921017760383,466,0.977332786006737,0.023528524661292,0.46921519990938,0.766121991351076
"exon","AA_OE",0.0759923943445549,0.197059058597363,0.385632585913368,0.699946296157047,-0.00423826032325083,0.00123462903510155,-3.43282087392528,0.000651091859467045,-0.00470504808065416,0.00260697012381117,-1.80479555085034,0.0717576787177573,-0.00081941455191659,0.00100830446312212,-0.812665798760176,0.416828256855363,0.998330516483965,466,0.977332786006737,0.00277316903106334,0.139866661907493,0.699864994628632
"exon","AC_OE",-0.0878421259811288,0.155940996959845,-0.563303606451535,0.573501444725183,0.00662430806826811,0.0014227515603103,4.65598369600337,4.2202167907216e-06,0.000478571455318503,0.00285086601249743,0.167868799593027,0.866759953870324,0.00119796629965942,0.0011368744117491,1.05373670766002,0.292554250544151,0.99532905825382,466,0.977332786006737,6.93321329904262e-05,0.915045800512339,0.5855306124864
"exon","AG_OE",0.0172479013076101,0.20207079411533,0.0853557357614284,0.93201555868728,0.00298554090500109,0.00187323935515626,1.59378506370962,0.111668052867012,0.00860869313716899,0.00374607711432796,2.29805550564951,0.0220045010142623,0.00173970053985861,0.0014951766908819,1.16354177433872,0.24521032776804,0.995127754389811,466,0.977332786006737,0.166776962074109,0.0602504194438134,0.563983753866492
"exon","AT_OE",-0.0513340106921585,0.0995775544248171,-0.515517889434778,0.606437762320354,-0.00330738622635952,0.00132967174495231,-2.48737046486472,0.0132208899317417,-0.000759703536222047,0.00255472098955774,-0.297372409483182,0.766315868407341,-0.00261131730018092,0.00103245967293386,-2.52921965732622,0.0117632617753448,0.987527703075019,466,0.977332786006737,0.0310286192275571,0.85559538705674,0.120754150389592
"exon","CA_OE",0.175545391451629,0.151246770477064,1.16065546985183,0.246381416148393,0.00816767003597599,0.00185736282883107,4.39745531093475,1.36070353570577e-05,0.00737798746160295,0.00359804109937465,2.0505567495839,0.0408737919820152,0.00109661020221064,0.00145152188090096,0.755489956189964,0.450340045929249,0.989905904722758,466,0.977332786006737,0.000120369928158587,0.0959282873047295,0.703096044802898
"exon","CC_OE",-0.00402185154695327,0.265816148877296,-0.015130200192652,0.987934838972723,-0.00346369785264359,0.00212167559352275,-1.63252943250038,0.103249338814779,0.0047185392522555,0.00432624406235236,1.0906780071233,0.275983096427326,0.00189195835949899,0.00171034260354749,1.10618676958336,0.269221356376397,0.996735704687792,466,0.987934838972723,0.162653067995884,0.387817897850377,0.584159546854446
"exon","CG_OE",-0.450250351620534,0.699849454316698,-0.64335315094321,0.520314174045452,-0.00910506984579511,0.00689548985588675,-1.32043843673006,0.187342436199883,-0.0346049984403938,0.013687432141623,-2.52823159832597,0.0117959571815326,-0.00562150788382671,0.00547979842995218,-1.02586034061033,0.3054942326016,0.994279911777612,466,0.977332786006737,0.242071687224569,0.0398980904669484,0.5855306124864
"exon","CT_OE",0.0566403582289091,0.276423510869222,0.204904271893522,0.837737160305021,0.00227213904675404,0.00220118010689064,1.03223677137608,0.302501260809712,0.00199468060693522,0.00448978619790288,0.444270733396372,0.657054884165116,-0.000949418497012638,0.00177468975288455,-0.534977167400369,0.592923031301874,0.996756354832369,466,0.977332786006737,0.358635515392958,0.755613116789883,0.766121991351076
"exon","GA_OE",0.129507770208702,0.200230343346816,0.646793927653528,0.518086522231366,-0.000702250807520306,0.00103591911205419,-0.677901198412844,0.498173698952898,-0.00660719115322432,0.00225420073996803,-2.93105713083832,0.00354561079547266,0.000334561186788315,0.000852547212929774,0.392425406727443,0.694924894907877,0.999040415978708,466,0.977332786006737,0.553554789706505,0.0177280539773633,0.799163629144058
"exon","GC_OE",0.0173135784637122,0.229735767842352,0.0753630077994346,0.939958512509282,0.000334174597922651,0.00231383622990859,0.144424481561451,0.885228264942176,0.00639232255360185,0.00458096721814914,1.39540892767719,0.16356289982327,-0.00400329373874211,0.00183582150816938,-2.18065521126509,0.0297126931373567,0.993941500215551,466,0.977332786006737,0.908939736324555,0.257667581913371,0.189831095044224
"exon","GG_OE",-0.1013806327918,0.157646005984782,-0.643090398380193,0.520484490493815,0.000110363074320296,0.00148739394071052,0.0741989538209199,0.940884193186112,-0.00780773908158541,0.00296799828849805,-2.63064136924975,0.00880708141468301,0.000328531340086912,0.00118572377769366,0.277072406126437,0.781848434372339,0.994895652531831,466,0.977332786006737,0.957537010764628,0.0337604787562849,0.865145838634525
"exon","GT_OE",-0.134131115394451,0.114378542441925,-1.17269474265731,0.241522535873854,0.00530589085237708,0.00146454899250225,3.62288382262426,0.000323645446985595,0.00536793845870589,0.00282526784555197,1.89997506507464,0.0580587490701555,0.00198496612814659,0.00114085247515966,1.73989728853311,0.0825429716838356,0.98877888329789,466,0.977332786006737,0.00148876905613374,0.123643632279035,0.351571916431152
"exon","TC_OE",0.0888169888629183,0.293418574060776,0.302697227492223,0.762256848660665,-0.00235955185914583,0.00169855606133894,-1.38915159343392,0.165455847631458,-0.00907947550835315,0.00363065626109869,-2.50078081079633,0.0127372474868319,-0.000319985170053416,0.00139194374823052,-0.22988369354738,0.818283892759006,0.998668165369319,466,0.977332786006737,0.219121085312694,0.0413675153927826,0.887760827049865
"exon","TG_OE",0.248392597374081,0.161214721820097,1.54075629427484,0.124060731812405,0.00482366339877836,0.00171966687883227,2.80499872280719,0.0052439039583897,0.00633543051066375,0.0033821184701367,1.87321365783135,0.061670049223372,0.00106823603500374,0.00135854768389509,0.786307354292493,0.432090561901155,0.992965912840863,466,0.977332786006737,0.0147085111028004,0.12664385108371,0.699864994628632
"exon","TT_OE",0.115520931448453,0.281424652336168,0.410486183386881,0.681639637593269,-0.00223795038970241,0.00165539012475414,-1.35191720443228,0.177063264171416,-0.00222955813909364,0.00352956220113704,-0.63168121484738,0.527907632046987,0.000754620586976724,0.0013556723544745,0.556639356468429,0.578043381747208,0.998605472236731,466,0.977332786006737,0.231389492951282,0.625869873045397,0.766121991351076
"genome","AA_and_TT_OE",0.127073605546931,0.136303918189287,0.932281384387368,0.351678061860622,-0.00385530096813242,0.00199187083044077,-1.93551755927833,0.0535366468176914,-0.00946993179264113,0.00379581999481893,-2.49483163204974,0.0129498309055667,0.00179711887742657,0.00153622803056656,1.16982559989079,0.242674294069072,0.984375015465528,466,0.977332786006737,0.0947186828313002,0.0413675153927826,0.563983753866492
"genome","AC_and_GT_OE",-0.0759395170755309,0.121623216558071,-0.624383396728144,0.532684030304395,0.00901913281986601,0.00210326813821101,4.28815168927414,2.19482919962857e-05,0.0110913546841095,0.00395471741669609,2.80458842325469,0.00525046922369386,0.00524354880136478,0.00160349885551795,3.27006706822442,0.0011555807066642,0.97635271957216,466,0.977332786006737,0.00016827023863819,0.0232232292586459,0.0232810690290733
"genome","AG_and_CT_OE",-0.0636372260945249,0.209672037554457,-0.303508406923344,0.761639072455977,0.0041458450375095,0.00176973598657396,2.34263475962619,0.0195716482581664,-0.00587664607285406,0.00358178125913002,-1.64070490286764,0.101539277133472,-7.11127323488324e-05,0.00142158022134847,-0.0500237209838057,0.96012510449455,0.996204743526047,466,0.977332786006737,0.0416803620312803,0.1836541461945,0.968547254533976
"genome","AT_OE",-0.0647456319392803,0.136531703710364,-0.474216831547275,0.635569336468754,-0.00308679172928213,0.00199519927811224,-1.54710948582675,0.122521545629866,0.00893215911611777,0.00380216291730038,2.34923103254602,0.0192324534939756,-0.00500970993718026,0.00153879510802768,-3.25560557805603,0.00121466447108209,0.984375021016187,466,0.977332786006737,0.170089635266602,0.0539446866294438,0.0232810690290733
"genome","CA_and_TG_OE",0.10936805854229,0.209982943654548,0.520842581968066,0.602725970474663,0.00255077435378208,0.00164699562613719,1.54874385414403,0.122128018348968,-0.00803819962292568,0.00336634688341887,-2.38781085292139,0.0173499724792708,0.00175588721328457,0.00132911019492694,1.32109980044288,0.187122020763145,0.996886876889611,466,0.977332786006737,0.170089635266602,0.0498811708779035,0.512357913994325
"genome","CC_and_GG_OE",0.0534936067853179,0.231927779988637,0.230647690362659,0.817690614151133,-0.00350218223001108,0.00226514297218362,-1.5461197253412,0.122760345453287,0.0161969832191546,0.00450101061090166,3.59852144758884,0.000354600147824548,-0.000171229509495655,0.00180124765773658,-0.0950616139652998,0.924307103908458,0.994410227653009,466,0.977332786006737,0.170089635266602,0.00239876570587195,0.957615468013267
"genome","CG_OE",-0.194547597999851,0.400345214409017,-0.48594960298711,0.627233295279815,-0.0103714131798573,0.00461086240354373,-2.24934345728604,0.0249607954895171,0.00835956786238741,0.00899205563235483,0.92966149278574,0.353031861759797,-0.00611838498779388,0.00362129108042868,-1.68955901414851,0.0917869959290525,0.991429712427189,466,0.977332786006737,0.0503594996718328,0.461413584528705,0.36398291489107
"genome","GA_and_TC_OE",-0.00369073450951507,0.217301149682861,-0.0169844223783514,0.986456375310863,-0.00131797837273662,0.00173303884519644,-0.760501345015859,0.447342905867062,-0.0226590633997183,0.00353417461474013,-6.41141592303141,3.56624840105833e-10,-0.000694103511511525,0.00139712131556838,-0.496809764318248,0.619559523440436,0.996742852509224,466,0.987934838972723,0.509518163166001,4.10118566121708e-08,0.766121991351076
"genome","GC_OE",0.0578105313956545,0.263813194432011,0.219134344361056,0.826642174162666,-0.00313029574816046,0.00296313663382641,-1.05641289450706,0.291331704894529,0.0100065528167293,0.00579435485302338,1.72694856814096,0.0848453071888522,-0.00743166726881678,0.00233169382636633,-3.18723975883153,0.00153378938291154,0.991963954362917,466,0.977332786006737,0.351244312054719,0.159954267651115,0.0251979684335468
"genome","TA_OE",-0.246731121256118,0.350046681196401,-0.704852051197378,0.481257487655187,0.00190376671178961,0.00252872940688726,0.752855053057278,0.451920457764627,0.0312376164547183,0.0052284043313265,5.97459845780385,4.61104978194389e-09,-0.00502182658107102,0.00205040882965221,-2.4491830645905,0.0146885091033255,0.997514631620168,466,0.977332786006737,0.509518163166001,1.57199247303664e-07,0.120754150389592
"intergenic","AA_and_TT_OE",0.128154118668013,0.153648122608171,0.834075395732811,0.404669538940159,-0.00425435394143889,0.0022260376077846,-1.91117792734549,0.0566002278610967,-0.00953156403931024,0.00424525597085625,-2.24522716763008,0.0252257340703795,0.00217773792369667,0.00171791739774501,1.26766160384383,0.205557347385818,0.984706680232242,466,0.977332786006737,0.098621609151911,0.0659308958657645,0.525313221097092
"intergenic","AC_and_GT_OE",-0.0787909457323491,0.117137068117279,-0.672638875112211,0.501513341886899,0.00931165496426689,0.0022727837954314,4.0970262912753,4.94233522208975e-05,0.0138236515572945,0.00424025220156565,3.26010126288959,0.00119600363857981,0.00637339822931668,0.00172113744505584,3.70301526332193,0.00023879404642168,0.968749998696516,466,0.977332786006737,0.000334334441494307,0.0065495437350799,0.0137306576692466
"intergenic","AG_and_CT_OE",-0.0669549504895179,0.218938906262227,-0.305815679965646,0.759882738978816,0.00459883763321582,0.00194056190498065,2.36984845544604,0.0182052709512762,-0.00630278040745311,0.00390270753353262,-1.61497636020602,0.106998502565491,0.000729046472292671,0.00155372900373413,0.469223700233778,0.639131100588767,0.995674656898747,466,0.977332786006737,0.0402616569114762,0.1836541461945,0.779907193258193
"intergenic","AT_OE",-0.0648734145709639,0.145775340234154,-0.445023242386263,0.656511382813258,-0.00267498406357453,0.00213028073188169,-1.25569556328461,0.209861049331076,0.0104174448265085,0.00405958165739554,2.56613752491727,0.0105980003343881,-0.00614964369591693,0.00164297651944732,-3.7429893994989,0.000204764060254386,0.984375020468372,466,0.977332786006737,0.265209018385425,0.0369324254077162,0.0137306576692466
"intergenic","CA_and_TG_OE",0.0984138131510031,0.20968544554466,0.469340220039462,0.639047887557573,0.00287044562716043,0.00179206592343886,1.60175225119633,0.109893889037609,-0.00792231207916985,0.00362105361127445,-2.18784722062747,0.0291810243068574,0.00150553459100152,0.00143833999707008,1.04671676659782,0.295777530480464,0.996075637935248,466,0.977332786006737,0.166286805780592,0.0714003786231616,0.5855306124864
"intergenic","CC_and_GG_OE",0.0558551993929426,0.259575341886239,0.215179142159896,0.829722607465924,-0.00370633947096037,0.00251142613700936,-1.47579075344574,0.140681273769718,0.0136316800034091,0.00499605777808919,2.72848726113466,0.00660515132767557,0.000122562947647451,0.00199845594605893,0.0613288213278615,0.951123859407545,0.99454659685041,466,0.977332786006737,0.190333488041383,0.0271283000958104,0.968547254533976
"intergenic","CG_OE",-0.168990587985672,0.422036318550697,-0.400417169228464,0.689034370679824,-0.00972429031757581,0.00483774087024194,-2.01008912597865,0.0450025406978917,0.0149302036732661,0.00943929738616718,1.58170709772801,0.114400769818535,-0.00755621327095843,0.00380086394818489,-1.98802518952748,0.0473986427441102,0.991532996936479,466,0.977332786006737,0.083472454520283,0.187944121844736,0.236993213720551
"intergenic","GA_and_TC_OE",-0.00416853191672474,0.2194438394678,-0.018995894014771,0.984852581760621,-0.00081358853579358,0.00195265792438715,-0.416656970805026,0.67712284254096,-0.0238926638307998,0.00392507560443518,-6.08718563377533,2.41720318824452e-09,-0.00146179240181473,0.00156299737433697,-0.935249428960064,0.350148349028467,0.995629392799111,466,0.987934838972723,0.727748849459911,1.3898918332406e-07,0.639159684734504
"intergenic","GC_OE",0.0586377959339735,0.288865970902134,0.202993089670087,0.839229802420554,-0.0039747528939536,0.00326212191291721,-1.21845626866812,0.223672465852909,0.0106360879937699,0.00637526165386462,1.66833748499129,0.0959262891178908,-0.00785039554862748,0.00256589883544293,-3.05951093635861,0.00234592649685897,0.991851495579849,466,0.977332786006737,0.279590582316136,0.177927794331572,0.0337226933923477
"intergenic","TA_OE",-0.238123605530146,0.325972337787819,-0.730502493389928,0.465453360788938,0.00206527286892655,0.00273859094932471,0.754137038770176,0.451151131577443,0.0315211958562379,0.0055460507232766,5.68353904949777,2.33995570457149e-08,-0.00445897279430048,0.00220050119898004,-2.0263441784841,0.0433035369568721,0.996251887338128,466,0.977332786006737,0.509518163166001,4.48491510042869e-07,0.226359397729104
"intron","AA_OE",0.131401211598119,0.263421379470558,0.49882515937855,0.618139978144719,-0.00388547365407847,0.00172510003983755,-2.25231787395029,0.0247708593291193,0.00497974464354398,0.0036183733675555,1.3762384745022,0.169414495395993,0.00208589821907093,0.00140592769878653,1.48364543985532,0.138584876803323,0.998108470276561,466,0.977332786006737,0.0503594996718328,0.259768892940522,0.468742965658299
