"Region","Dinucleotide","Intercept","Std.Error_Intercept","t.value_Intercept","p.value_Intercept","Coefficient_ln_lifespan_c","Std.Error_ln_lifespan_c","t.value_ln_lifespan_c","p.value_ln_lifespan_c","Coefficient_ln_Genome_Size_c","Std.Error_ln_Genome_Size_c","t.value_ln_Genome_Size_c","p.value_ln_Genome_Size_c","Coefficient_Interaction","Std.Error_Interaction","t.value_Interaction","p.value_Interaction","Lambda","N_species","p.adjusted.fdr_Intercept","p.adjusted.fdr_ln_lifespan_c","p.adjusted.fdr_ln_Genome_Size_c","p.adjusted.fdr_Interaction"
"gene_associated_-2kb_+1kb","GA_and_TC_OE",0.00284224553291366,0.215877528955476,0.0131660092028377,0.989501031466442,-0.000722245488401221,0.00152471809374272,-0.473691163871694,0.635943916237734,-0.0186283859870409,0.00316274097229891,-5.88994993589388,7.44554329462864e-09,-0.000675196834898472,0.00123782886817891,-0.545468644540355,0.585694488743276,0.997664772880979,466,0.989501031466442,0.657873016797656,5.58415747097148e-08,0.763949333143403
"gene_associated_-2kb_+1kb","GC_OE",0.0535774724176193,0.259715023584184,0.206293312101187,0.836652680699954,-0.00254249191172181,0.00261826967553108,-0.97105807529398,0.332027466926699,0.00256622867797763,0.00518310826014707,0.495113848520079,0.620755146997176,-0.00625412166563485,0.00207721594964976,-3.01081920090656,0.00274816817563147,0.993926426326177,466,0.932477558918547,0.415034333658373,0.620755146997176,0.010305630658618
"gene_associated_-2kb_+1kb","TA_OE",-0.264985462522427,0.349937530896536,-0.757236475446167,0.449294219076392,0.00132967696899521,0.00250845042925002,0.530079029463924,0.596311796211533,0.026483351110217,0.00519222569520055,5.10057779936202,4.9517266015177e-07,-0.00430920195670294,0.0020348303755608,-2.1177204785511,0.0347322712322212,0.997567147355047,466,0.932477558918547,0.638905495940928,2.47586330075885e-06,0.094724376087876
"intergenic","AA_and_TT_OE",0.128154118669056,0.153648122714456,0.834075395162632,0.40466953926111,-0.00425435394031425,0.00222603760769852,-1.91117792691418,0.0566002279166552,-0.00953156403362901,0.00424525597096373,-2.24522716623497,0.0252257341605852,0.00217773792349213,0.00171791739777097,1.26766160370562,0.205557347435154,0.98470668026003,466,0.932477558918547,0.145696866021785,0.0445160014598562,0.362748260179684
"intergenic","AC_and_GT_OE",-0.0787909457323576,0.117137068117279,-0.672638875112286,0.501513341886852,0.00931165496426677,0.00227278379543139,4.09702629127526,4.94233522209053e-05,0.0138236515572945,0.00424025220156566,3.26010126288957,0.00119600363857986,0.00637339822931677,0.00172113744505583,3.70301526332201,0.000238794046421609,0.968749998696516,466,0.932477558918547,0.000693762254377131,0.0039866787952662,0.00358191069632413
"intergenic","AG_and_CT_OE",-0.0669549504918639,0.218938906521263,-0.305815679614538,0.759882739245991,0.00459883763397378,0.00194056190463547,2.36984845625817,0.0182052709117829,-0.00630278041506511,0.00390270753351677,-1.61497636216301,0.106998502141543,0.000729046472926984,0.00155372900360158,0.469223700682062,0.639131100268614,0.995674656914425,466,0.932477558918547,0.0945016733266354,0.133748127676928,0.766957320322337
"intergenic","AT_OE",-0.0648734145709613,0.145775340234155,-0.445023242386242,0.656511382813272,-0.00267498406357476,0.00213028073188169,-1.25569556328472,0.209861049331036,0.0104174448265089,0.00405958165739551,2.56613752491737,0.010598000334385,-0.006149643695917,0.00164297651944732,-3.74298939949894,0.000204764060254355,0.984375020468373,466,0.932477558918547,0.299801499044338,0.0264950008359626,0.00358191069632413
"intergenic","CA_and_TG_OE",0.0984138122196572,0.209685539538378,0.469340005211207,0.639048040973737,0.00287044232625107,0.00179206579552514,1.60175052356821,0.109894271315681,-0.00792231522552883,0.0036210535983742,-2.18784809732886,0.0291809600007256,0.00150553395997278,0.00143833994369771,1.0467163667181,0.295777714766252,0.996075643398038,466,0.932477558918547,0.204600566943827,0.0486349333345426,0.449206344924742
"intergenic","CC_and_GG_OE",0.0558551993431647,0.259575327342831,0.215179154024121,0.829722598221735,-0.00370633978307416,0.00251142615535232,-1.47579086694436,0.140681243301435,0.0136316796251972,0.00499605777631416,2.72848718640198,0.00660515280014846,0.000122562892931789,0.00199845595150048,0.0613287937819027,0.951123881332789,0.994546595943069,466,0.932477558918547,0.21159193788811,0.018014053091314,0.960125109509126
"intergenic","CG_OE",-0.168990587975289,0.422036319491246,-0.400417168311492,0.689034371354625,-0.00972429030776289,0.00483774086920383,-2.01008912438157,0.045002540867552,0.0149302037221661,0.00943929738661802,1.58170710283293,0.114400768652454,-0.00755621326565103,0.00380086394808508,-1.98802518818332,0.0473986428932999,0.991532996989509,466,0.932477558918547,0.145696866021785,0.137280922382944,0.109381483599923
"intergenic","GA_and_TC_OE",-0.00416853191381597,0.219443838572041,-0.018995894079056,0.984852581709366,-0.000813588554167346,0.0019526579255781,-0.416656979960521,0.677122835848051,-0.0238926638312198,0.00392507560448251,-6.08718563380892,2.41720318777525e-09,-0.00146179240538539,0.00156299737478989,-0.935249430973545,0.350148347992169,0.995629392744533,466,0.989501031466442,0.677122835848051,3.62580478166288e-08,0.477935055000537
"intergenic","GC_OE",0.0586377959335735,0.288865972004366,0.202993088894137,0.839229803026693,-0.00397475290278014,0.00326212191168385,-1.21845627183456,0.223672464651438,0.0106360880123409,0.00637526165435785,1.6683374877752,0.0959262885652135,-0.00785039553448089,0.00256589883530028,-3.0595109310154,0.00234592653786424,0.991851495667634,466,0.932477558918547,0.305007906342871,0.1308085753162,0.010305630658618
"intergenic","TA_OE",-0.238123605393837,0.325972328769971,-0.730502513180723,0.465453348707814,0.0020652729325819,0.00273859096171439,0.754137058602215,0.45115111968189,0.0315211960028774,0.00554605072483807,5.68353907433793,2.33995538679751e-08,-0.00445897291281763,0.00220050120433598,-2.02634422741121,0.0433035319259205,0.99625188701403,466,0.932477558918547,0.50213383155142,1.4039732320785e-07,0.108258829814801
