"Region","Dinucleotide","Intercept","Std.Error_Intercept","t.value_Intercept","p.value_Intercept","Coefficient_ln_lifespan_c","Std.Error_ln_lifespan_c","t.value_ln_lifespan_c","p.value_ln_lifespan_c","Coefficient_ln_Genome_Size_c","Std.Error_ln_Genome_Size_c","t.value_ln_Genome_Size_c","p.value_ln_Genome_Size_c","Coefficient_Interaction","Std.Error_Interaction","t.value_Interaction","p.value_Interaction","Lambda","N_species","p.adjusted.fdr_Intercept","p.adjusted.fdr_ln_lifespan_c","p.adjusted.fdr_ln_Genome_Size_c","p.adjusted.fdr_Interaction"
"downstream1","AA_Rate",0.106359765022154,0.0701990592563708,1.51511667177365,0.130426705383243,-0.000899600907819483,0.000442307884688078,-2.03387942870133,0.0425345748885206,-0.000323155540770056,0.000933149411511438,-0.346306322206896,0.729270176187882,0.000279316303159309,0.000361133067287888,0.773444274314108,0.439655053074511,0.99830359328622,466,0.204724683286174,0.105903958084787,0.784116083585592,0.835447227309176
"downstream1","AC_Rate",0.0545872980964569,0.0149889795115503,3.64182885528616,0.000301347447379074,0.00036478871445197,0.000127670024125802,2.85727771221003,0.00446577633429869,0.000637113792720232,0.000258084421348143,2.46862553497872,0.0139242053766583,0.0002488874384604,0.000102492772488455,2.42834135927423,0.0155487989100396,0.996111041852157,466,0.00234749982119802,0.0283215761868552,0.0545496143791272,0.300610112260766
"downstream1","AG_Rate",0.0756390906801339,0.0207805713793778,3.63989465444614,0.000303556011361813,0.000275530673377022,0.000154500719546712,1.78336174864038,0.0751837997671618,0.00104891102938487,0.000318144482543154,3.29696438863307,0.00105271752505892,0.000196077940266981,0.00012507400395122,1.56769539690641,0.11763687118362,0.997309960732815,466,0.00234749982119802,0.164553222131901,0.00872251663620247,0.560824678449781
"downstream1","AT_Rate",0.0743709702567104,0.0483638926598308,1.53773747658819,0.124797385397732,-0.000425764173557994,0.000318009410266701,-1.33884142988386,0.181280690075635,-0.000612534544696942,0.000666617705075027,-0.918869301000642,0.358643413009631,-0.000305677045181749,0.000259121305190129,-1.17966774271015,0.238739475158026,0.998086881268439,466,0.204724683286174,0.297863077331333,0.513612789001447,0.649340449759214
"downstream1","CA_Rate",0.0725752147107812,0.0187971190837517,3.86097541795729,0.000129033254166796,0.000398705924166455,0.000135081239191075,2.95160102582772,0.00332217247793941,0.000303765736430883,0.00027950334232781,1.08680538093393,0.277689518959811,0.000189901830594867,0.000109561540610447,1.73328915910442,0.0837114948410606,0.997550252267568,466,0.00136948330132622,0.0244156931830743,0.441260057525179,0.491988342557293
"downstream1","CC_Rate",0.0408449773485413,0.0391392711096276,1.04358042933748,0.297225293000339,0.00010688423523301,0.000254288850572193,0.420326077971967,0.674442686749105,0.000414269219100227,0.000534001984064942,0.775782172093665,0.438274543833918,0.000238777288056616,0.000207320729846532,1.15172895751124,0.250028123549115,0.998150224482795,466,0.338503556586339,0.731171510868189,0.564887189830383,0.649340449759214
"downstream1","CG_Rate",0.0324824106247021,0.0426275387667752,0.762005303717407,0.44644566440835,-0.000263760898474513,0.000330731779614175,-0.797506967072263,0.425566346513181,0.000568390978809751,0.000677003624281737,0.839568590807446,0.401584545638482,9.98223168582988e-05,0.000267072483058266,0.373764888524743,0.708750703005805,0.996977613606714,466,0.454278044485689,0.543526553591427,0.53898424293025,0.938981050881708
"downstream1","CT_Rate",0.0526597125291608,0.0205166920135648,2.56667656239829,0.0105817777196446,0.000230081551141728,0.000149849293954509,1.53541965444012,0.125365300458877,-0.000477963535525957,0.000309343948509532,-1.54508771814952,0.12300972645107,-3.17700378557494e-05,0.00012143050799028,-0.26163143333216,0.793722206563816,0.997438273551429,466,0.028546191057646,0.227224607081715,0.259438695787711,0.943647020528443
"downstream1","GA_Rate",0.0819862551842035,0.0172141189316216,4.76273316745816,2.56062914176446e-06,-0.000154470363370336,0.00015191479063715,-1.01682240894693,0.309770109489179,0.000586797582776932,0.00030568926429279,1.91958845572966,0.0555254614745514,0.000159211208844487,0.000121667927818299,1.30857171400384,0.191330050627825,0.995724495962057,466,9.90109934815593e-05,0.432931719286081,0.149789617001115,0.634122453509361
"downstream1","GC_Rate",0.046835777245228,0.0451917760641409,1.03637832641837,0.300567813175801,0.00019245858871331,0.000257981629679098,0.74601664061394,0.456036772641477,0.000502443392887706,0.000552643961947348,0.909162910451873,0.363738172961497,2.77764406934829e-06,0.000211532080607508,0.0131310771461759,0.989528885724009,0.998720747067876,466,0.338503556586339,0.568820060499046,0.514556439799191,0.998213500342488
