Organism Name,Region,Average_lifespan_days,Tip_Name,Genome_size_bp,AA_Rate,AT_Rate,AG_Rate,AC_Rate,TA_Rate,TT_Rate,TG_Rate,TC_Rate,GA_Rate,GT_Rate,GG_Rate,GC_Rate,CA_Rate,CT_Rate,CG_Rate,CC_Rate,AA_and_TT_Rate,AC_and_GT_Rate,AG_and_CT_Rate,CA_and_TG_Rate,CC_and_GG_Rate,GA_and_TC_Rate
Brugia timori,downstream1,2628.0,Brugia_timori_ott462290,64930714.0,0.1211115173674588,0.094654478976234,0.0624058500914076,0.0479561243144424,0.0665155393053016,0.1003729433272394,0.0762120658135283,0.0520511882998171,0.0778793418647166,0.0534990859232175,0.0400292504570383,0.0408775137111517,0.0636343692870201,0.0441243144424131,0.0337842778793418,0.0248921389396709,,,,,,
Brugia timori,downstream2,2628.0,Brugia_timori_ott462290,64930714.0,0.1142693053646412,0.1135443538516579,0.0460014687329354,0.0373302954412789,0.0942154518236767,0.1778955693223115,0.0707627996309337,0.0559907356845613,0.0528178959459205,0.0556423823601408,0.0210706686500837,0.0249213851281375,0.0498616001657032,0.0515845368783776,0.0165985651609015,0.017492985858738,,,,,,
Brugia timori,exon,2628.0,Brugia_timori_ott462290,64930714.0,0.1148557085942659,0.0955881662582504,0.0601248094840185,0.0493119517286489,0.0630103246361027,0.0970606552810873,0.0803343692395321,0.0530768917806632,0.0770341786453101,0.054964056245638,0.0409652392442579,0.0433750512476254,0.0641933232559376,0.0458208539497444,0.0361487448635013,0.0241356755454155,,,,,,
Brugia timori,genome,2628.0,Brugia_timori_ott462290,64930714.0,,0.113357,,,0.091143,,,,,,,0.028262,,,0.020745,,0.284342,0.09040999999999999,0.096491,0.12014,0.043936,0.111174
Brugia timori,intergenic,2628.0,Brugia_timori_ott462290,64930714.0,,0.1141019921229866,,,0.0917301214183086,,,,,,,0.0282163487305253,,,0.0207253304129598,,0.2860811695872725,0.0896437215611044,0.09574500900143759,0.1195030964666858,0.0436447339613809,0.1106084767373378
Brugia timori,intron,2628.0,Brugia_timori_ott462290,64930714.0,0.1173780176619728,0.1134065234166078,0.0497697329473774,0.0360057648418138,0.0997966790918332,0.1874747379895726,0.0642900303348262,0.0550619965459942,0.0503331523314539,0.0559387669280987,0.0192869070317188,0.0225724994182082,0.049043003596902,0.0497962708169172,0.014794862268457,0.0150510547782454,,,,,,
Brugia timori,upstream1,2628.0,Brugia_timori_ott462290,64930714.0,0.1097059439672756,0.1096728667982403,0.0521626955687619,0.0388766993395591,0.092439661730818,0.1620560768272379,0.0715789937925179,0.0548639977066496,0.0568596535717829,0.0600350617991774,0.0275202046374191,0.0264837866743111,0.0513578177889015,0.049262930416662,0.0196147612379681,0.0175088481427169,,,,,,
Brugia timori,upstream2,2628.0,Brugia_timori_ott462290,64930714.0,0.1117554226153338,0.1034701068007487,0.0571530810731456,0.0415275076155173,0.0785224061364553,0.1367398245678423,0.0753569200278929,0.0535655301501082,0.06743861709546,0.0596946452820494,0.0362792234007413,0.0326182699012735,0.0561896722574962,0.0438396887730759,0.0275076155173046,0.0183414687855543,,,,,,
Dirona albolineata,downstream1,182.5,Caecinella_luctuosa_ott5743994,522790490.0,0.0929617646035556,0.0698256966913683,0.0759953148012849,0.0563847429519071,0.0448688956151642,0.0834174117756207,0.0757981653504041,0.0599682241473286,0.0815386934789919,0.0545292187083231,0.0562687726866831,0.0408331303853691,0.0775841074348537,0.0551670551670551,0.0260817126488768,0.0487770935532129,,,,,,
Dirona albolineata,downstream2,182.5,Caecinella_luctuosa_ott5743994,522790490.0,0.1000670941769996,0.1020412113079493,0.0529076293820884,0.0454240481013638,0.0838032076177696,0.1371495296956247,0.0829838844947937,0.0531140730036256,0.0570494045391791,0.0652748925848031,0.0371598518767015,0.0275795775647394,0.0596234984452214,0.0526624775815129,0.0136897926531876,0.0294698269744397,,,,,,
Dirona albolineata,exon,182.5,Caecinella_luctuosa_ott5743994,522790490.0,0.0951298756475243,0.0699967401699128,0.0754812884208054,0.0584575596386686,0.0404002638762933,0.0742144350220077,0.0809874658760677,0.0594957614484151,0.0821399934803398,0.0542893029679903,0.0544376175122398,0.0436183804978733,0.080465275084856,0.0565093863022248,0.0253108039420769,0.0490658501127036,,,,,,
Dirona albolineata,genome,182.5,Caecinella_luctuosa_ott5743994,522790490.0,,0.094141,,,0.077229,,,,,,,0.031156,,,0.024601,,0.200647,0.118409,0.108794,0.14189000000000002,0.083996,0.119138
Dirona albolineata,intergenic,182.5,Caecinella_luctuosa_ott5743994,522790490.0,,0.0941943110963853,,,0.0775515367616431,,,,,,,0.0310146466433111,,,0.024935531748969,,0.19957017649047798,0.1188847727588909,0.1086959024242942,0.14162349179230288,0.0842832697793057,0.119246360504419
Dirona albolineata,intron,182.5,Caecinella_luctuosa_ott5743994,522790490.0,0.0995033001413698,0.1023593696974976,0.0516204900941316,0.0473489076051154,0.0849376720619486,0.1410482417696089,0.0773962546979604,0.0559134867531581,0.0533024098200302,0.060571613158463,0.0342862638987944,0.0281981064792382,0.0630890484667998,0.0553146158969361,0.0130648214185254,0.0320453980404219,,,,,,
Dirona albolineata,upstream1,182.5,Caecinella_luctuosa_ott5743994,522790490.0,0.1063991220344953,0.1010879726855176,0.0525695394745755,0.0528201932066064,0.0866652214559594,0.1241548904575446,0.0723711843050117,0.0549202650155134,0.0556044819597057,0.0567900063679596,0.0349831316812768,0.0301665153711707,0.0640454157464739,0.0564038641321283,0.0174780169902583,0.033540179115802,,,,,,
Dirona albolineata,upstream2,182.5,Caecinella_luctuosa_ott5743994,522790490.0,0.0993297786780256,0.0913526555658157,0.0600280003574513,0.050478091209675,0.0684638527300348,0.125685859819487,0.0737422179857615,0.0605939650293408,0.0638646450805755,0.0557981591254356,0.0380387834738315,0.0320574305203896,0.0697030174853296,0.0549879360162044,0.0183074677549075,0.037568139167734,,,,,,
Caenorhabditis angaria,downstream1,24.0,Caenorhabditis_angaria_ott94476,71988779.0,0.1437275551789533,0.0931283541137069,0.0565979367577237,0.0460396239357624,0.0421122005675933,0.1013867032508843,0.0691872116639094,0.0625025218900052,0.0888915789048944,0.0412379453657749,0.0395163351221939,0.0373239720776338,0.0668603478190695,0.0377543746385291,0.0424484525682927,0.0312848861450725,,,,,,
Caenorhabditis angaria,downstream2,24.0,Caenorhabditis_angaria_ott94476,71988779.0,0.1391310748148197,0.1049454998026082,0.0385415760560458,0.0345937410086384,0.0697830028973094,0.1965352729024617,0.06489170218603,0.0589298021398604,0.0584881799142182,0.0462900387423134,0.0265040247843746,0.0214253691894893,0.0496958828764327,0.0423823511699643,0.0225093510160656,0.0253531304993676,,,,,,
Caenorhabditis angaria,exon,24.0,Caenorhabditis_angaria_ott94476,71988779.0,0.1348075836810554,0.0972911845629635,0.0548083580838541,0.0446135730034073,0.0408406370146316,0.1023099979956633,0.0769004755744246,0.0618372023104535,0.0906529582186913,0.0436501248155099,0.0407552249412364,0.0382338605346112,0.0644041198228895,0.038872742843607,0.0417027295421001,0.0283192270549006,,,,,,
Caenorhabditis angaria,genome,24.0,Caenorhabditis_angaria_ott94476,71988779.0,,0.094626,,,0.056264,,,,,,,0.029216,,,0.029054,,0.293334,0.085363,0.09415599999999999,0.123887,0.061742000000000005,0.132357
Caenorhabditis angaria,intergenic,24.0,Caenorhabditis_angaria_ott94476,71988779.0,,0.0945255632174704,,,0.0603053824033057,,,,,,,0.0267096408245793,,,0.0276142529200567,,0.3076340961349461,0.0823049230950843,0.0959675813968313,0.1156184298240013,0.0582267248823655,0.1310934053013585
Caenorhabditis angaria,intron,24.0,Caenorhabditis_angaria_ott94476,71988779.0,0.1537887395682325,0.0945310765453382,0.0459500581175149,0.0379370241220337,0.0571660854915174,0.1638371925975264,0.0610501639044521,0.0632527524193864,0.0638985751413757,0.0411713617782653,0.0296262194883046,0.0280361504002925,0.0573508861288511,0.0457672164975381,0.0261065183037521,0.0305299794956183,,,,,,
Caenorhabditis angaria,upstream1,24.0,Caenorhabditis_angaria_ott94476,71988779.0,0.1395191670737174,0.0899504178683028,0.0416463141272273,0.0424492636283949,0.0579863364759884,0.1695628609090726,0.0613453418892063,0.0636605129509063,0.0589900233524479,0.0466513660178388,0.0276348453318523,0.0316830490669057,0.0571700044831347,0.0467851909347001,0.0340852063245655,0.0308800995657381,,,,,,
Caenorhabditis angaria,upstream2,24.0,Caenorhabditis_angaria_ott94476,71988779.0,0.1372909822079773,0.0900307128184196,0.0510675882742607,0.0410574844930377,0.0501575788396041,0.1500578792765425,0.0629780058749138,0.0642827988143112,0.0714022843913308,0.045406794291029,0.034446533600091,0.0330949019397921,0.0610509270721115,0.0410240282638224,0.0364405248613239,0.0302109749814317,,,,,,
Caenorhabditis brenneri,downstream1,43.0,Caenorhabditis_brenneri_ott90647,126489859.0,0.1112075736905204,0.0747447186737773,0.0697011038075158,0.0541844088910937,0.0389157606074386,0.0734493640359943,0.0649193159425083,0.0708999958658894,0.093775407554398,0.0468670332244684,0.0476938553336916,0.0431187729959899,0.0687502583819091,0.0517590640373723,0.0492234762357545,0.0407898907216779,,,,,,
Caenorhabditis brenneri,downstream2,43.0,Caenorhabditis_brenneri_ott90647,126489859.0,0.106976137518192,0.0950311667627756,0.0424183760331713,0.0407296043056814,0.0673517862536727,0.1752134991899387,0.0634799681467446,0.0757681851882362,0.0548644863662575,0.0531070653815525,0.025132493066425,0.0245283796029326,0.0558324408929895,0.0585097619243759,0.0264093692506247,0.0346472801164291,,,,,,
Caenorhabditis brenneri,exon,43.0,Caenorhabditis_brenneri_ott90647,126489859.0,0.1069125142732763,0.0771926720620912,0.0651687825841003,0.0554006818581274,0.0366850846735566,0.0737542819829058,0.0700959001214028,0.0735994729509045,0.090804227101358,0.0498520002374514,0.0450366245578339,0.0430171232757125,0.0695790940296092,0.0534463633263223,0.0492001727342883,0.0402550042310588,,,,,,
Caenorhabditis brenneri,genome,43.0,Caenorhabditis_brenneri_ott90647,126489859.0,,0.081376,,,0.054392,,,,,,,0.032218,,,0.032447,,0.23764200000000002,0.100814,0.114558,0.127571,0.07721,0.141772
Caenorhabditis brenneri,intergenic,43.0,Caenorhabditis_brenneri_ott90647,126489859.0,,0.0830830535029752,,,0.0585262386089871,,,,,,,0.0291264261456239,,,0.0292212037514156,,0.2532757902293151,0.0998228374311236,0.11248176127371451,0.1242850504658739,0.07304496269704061,0.1371326758939297
Caenorhabditis brenneri,intron,43.0,Caenorhabditis_brenneri_ott90647,126489859.0,0.1211036067650102,0.0827248066696916,0.0575881125934824,0.0480334006874691,0.0568294808726223,0.1262677865515879,0.061472019742705,0.0706239125680206,0.0691960919367632,0.0503478150165991,0.0346633326913472,0.0329123427814102,0.0623187885395686,0.0558534443642868,0.0333954645313555,0.0366695936880796,,,,,,
Caenorhabditis brenneri,upstream1,43.0,Caenorhabditis_brenneri_ott90647,126489859.0,0.1159755119389581,0.0826780560373491,0.0463915758876236,0.0458636977520618,0.0576209834986665,0.1512747914195808,0.0595679625960635,0.0736218610103724,0.0583750951208978,0.0504432119670658,0.0274085296880034,0.0360876689038644,0.0590058066594911,0.0577649502629107,0.0388984485867262,0.039021848670364,,,,,,
Caenorhabditis brenneri,upstream2,43.0,Caenorhabditis_brenneri_ott90647,126489859.0,0.1155161894054172,0.0805322656940911,0.0571548054049236,0.0490652443664434,0.0501964117997902,0.1219878382362014,0.058189994995441,0.0766794408605099,0.0703174809929593,0.0488938553613908,0.0346617123818272,0.0366429692802347,0.0664920784001864,0.0550432928626762,0.0407974387627084,0.0378289811951983,,,,,,
Caenorhabditis inopinata,downstream1,34.0,Caenorhabditis_inopinata_ott7073336,122994328.0,0.1202346041055718,0.0750787444335831,0.068657000108613,0.0537770174866949,0.0448435972629521,0.0755267731074182,0.0654664928858477,0.0648148148148148,0.0899044205495818,0.0461198001520582,0.0450065167807103,0.0460519170196589,0.0659416748126425,0.0522428586944715,0.0479390681003584,0.0383946996850222,,,,,,
Caenorhabditis inopinata,downstream2,34.0,Caenorhabditis_inopinata_ott7073336,122994328.0,0.1155306100394445,0.1004890041605878,0.0420449019289998,0.040741341114173,0.0785175879396985,0.1658088831253039,0.0633679148430323,0.067150267466364,0.0519262981574539,0.0532636299778462,0.0246055546549954,0.0292794618252553,0.0526084724698762,0.0553439239206786,0.0289822769762792,0.0303398714000108,,,,,,
Caenorhabditis inopinata,exon,34.0,Caenorhabditis_inopinata_ott7073336,122994328.0,0.1127635908873482,0.0787046802330607,0.0651244546643844,0.0531187145928064,0.0443645291239475,0.0787012223586161,0.0704634128068143,0.0677051816248552,0.0858279015888933,0.048228127503357,0.0440245048035639,0.0466905260003342,0.0660039073981223,0.0557247992992041,0.0460127826091967,0.0365416645054951,,,,,,
Caenorhabditis inopinata,genome,34.0,Caenorhabditis_inopinata_ott7073336,122994328.0,,0.084368,,,0.058549,,,,,,,0.039771,,,0.040596,,0.240762,0.096832,0.108952,0.121826,0.072745,0.135598
Caenorhabditis inopinata,intergenic,34.0,Caenorhabditis_inopinata_ott7073336,122994328.0,,0.0842923529577134,,,0.0587239444245578,,,,,,,0.0389156639049752,,,0.0406275294478105,,0.2500497706211356,0.0947307121074407,0.107145803062047,0.1185870356559533,0.0725031588038675,0.13442402901449818
Caenorhabditis inopinata,intron,34.0,Caenorhabditis_inopinata_ott7073336,122994328.0,0.126838373786949,0.0901429231838364,0.0522082786113071,0.0459912135361448,0.0702477122225148,0.1327341886745145,0.0595084329681046,0.0645110156267422,0.0611785723111268,0.0505447691971095,0.0308080738067785,0.036166261738741,0.0569155280768444,0.0535800711572179,0.0361728916675657,0.032451693434502,,,,,,
Caenorhabditis inopinata,upstream1,34.0,Caenorhabditis_inopinata_ott7073336,122994328.0,0.1196371643162046,0.0928162316961149,0.0453206894688496,0.0437537148106122,0.073512724914897,0.1531380018371427,0.0585859404549629,0.066785540606257,0.0539593126924947,0.0491503214999729,0.0247879180850489,0.0368914464797103,0.054351056357054,0.0572080834278921,0.0360741881450262,0.0340276652077592,,,,,,
Caenorhabditis inopinata,upstream2,34.0,Caenorhabditis_inopinata_ott7073336,122994328.0,0.1197452315340141,0.088135570324742,0.0554114659318095,0.0457462041389744,0.0631652888096395,0.1231425946938996,0.0592816231696115,0.0693859080347976,0.0656913600259361,0.0486302480142648,0.034230291241152,0.0392621710704057,0.0605108877721943,0.0544996487815421,0.0394850597071378,0.0336764467498784,,,,,,
Caenorhabditis macrosperma,downstream1,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,0.0945487261276735,0.0580296896086369,0.0717703349282296,0.0616147984569037,0.0289671342302921,0.0573617415722678,0.0563666353140037,0.0757643915538652,0.0977657819763083,0.0486238907291538,0.0503959977644188,0.0555214765741081,0.068144331302226,0.0532995269837375,0.073024441445494,0.0488011014326803,,,,,,
Caenorhabditis macrosperma,downstream2,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,0.0987393105880278,0.0845997870594538,0.0429000603557599,0.0463722119368773,0.0569785499698221,0.1462982930848574,0.0617798845780861,0.0844505930462026,0.0587824412209495,0.0554052312846282,0.0268074515628072,0.0310933886707491,0.0579686556941251,0.0632514800724269,0.0402281312093531,0.0443445296658732,,,,,,
Caenorhabditis macrosperma,exon,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,0.0902448546408123,0.0606807204018057,0.0675545562059723,0.0611066142924036,0.0264878522926715,0.0589187561608642,0.0628411015081452,0.0788361648026176,0.0947831433029903,0.0511668004263518,0.0496235075109593,0.0557050890885298,0.0673839696745231,0.0563542338088766,0.0720642229669004,0.0462484129155756,,,,,,
Caenorhabditis macrosperma,genome,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,,0.069512,,,0.043056,,,,,,,0.045184,,,0.052308,,0.190922,0.107827,0.118002,0.127159,0.094449,0.151581
Caenorhabditis macrosperma,intergenic,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,,0.0763694389756576,,,0.0539222255869329,,,,,,,0.0421853438483132,,,0.0404072921992397,,0.2078889277303064,0.1060696269521085,0.1162173756406239,0.1302930663744551,0.08976111072008891,0.1368855919722732
Caenorhabditis macrosperma,intron,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,0.1089947721194936,0.0726096630117617,0.0554055065992631,0.0501585879265025,0.0454447379142546,0.113826024158164,0.0599251673137527,0.0754539650789258,0.0729498115856127,0.0531355225532465,0.0401394355310569,0.0420718094254154,0.0597785734321118,0.0550786847419249,0.052827104256807,0.042200634351706,,,,,,
Caenorhabditis macrosperma,upstream1,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,0.1051139638814857,0.0741290799476464,0.0459042852589533,0.0482439186485735,0.048216792464346,0.1350409266304532,0.0583823300035942,0.0789643222861948,0.0606066771102475,0.052285720098468,0.0319071741975735,0.0445751022318068,0.0593453095436697,0.0592910571752148,0.0532351365464298,0.0447582039753422,,,,,,
Caenorhabditis macrosperma,upstream2,13.0,Caenorhabditis_macrosperma_ott624491,112952290.0,0.1010992886158186,0.0716945049132301,0.0574464766477461,0.0515940024006673,0.0416793820655232,0.1089862266799585,0.0576838307597366,0.0803002868593982,0.0735526485328125,0.0518042303284302,0.0386412494320455,0.0451718782848113,0.0655639872778195,0.0556561484887324,0.0559341918770641,0.0431916668362053,,,,,,
Caenorhabditis monodelphis,downstream1,20.0,Caenorhabditis_monodelphis_ott624495,119425641.0,0.0829396111654176,0.048156294124036,0.0651813837297708,0.0616514608450092,0.026284348864994,0.0624796350602802,0.0572933637449766,0.0692407950472466,0.0848539154990768,0.0517541001411969,0.0569539480829803,0.0728657543173672,0.0663625502335179,0.0524057782122298,0.0860079287498642,0.0555691321820354,,,,,,
Caenorhabditis monodelphis,downstream2,20.0,Caenorhabditis_monodelphis_ott624495,119425641.0,0.0973753174474523,0.0761063381423245,0.0467728427081644,0.0470632733560274,0.0599232722753552,0.1593113416545091,0.0699802777327497,0.0621318960393364,0.0591870643540282,0.0616388393580807,0.0357297238882585,0.0392284000648403,0.0507510671637758,0.0542970227481493,0.0432606581293564,0.0372426649375911,,,,,,
Caenorhabditis monodelphis,exon,20.0,Caenorhabditis_monodelphis_ott624495,119425641.0,0.080853621881575,0.049740514582269,0.0622273574544486,0.0635667844951034,0.0241028295967661,0.0629553566224495,0.0634810703073482,0.0697473488601727,0.0849564743354579,0.0538650812970499,0.056156507249706,0.0723633458704618,0.0656730678022082,0.0535736530586822,0.0866136152987253,0.0501233712875756,,,,,,
Caenorhabditis monodelphis,genome,20.0,Caenorhabditis_monodelphis_ott624495,119425641.0,,0.065264,,,0.049185,,,,,,,0.053044,,,0.057991,,0.210093,0.10969100000000001,0.10818,0.120824,0.096522,0.129206
Caenorhabditis monodelphis,intergenic,20.0,Caenorhabditis_monodelphis_ott624495,119425641.0,,0.0664122010662672,,,0.0514165796922587,,,,,,,0.0516209180536534,,,0.0540313959619553,,0.21990794685251908,0.1053213670247545,0.1079834242091185,0.1179064360366949,0.1000090908048556,0.12539064029792218
Caenorhabditis monodelphis,intron,20.0,Caenorhabditis_monodelphis_ott624495,119425641.0,0.1054893210170692,0.0708250094693498,0.055182636266999,0.0505544915264591,0.0561540082841538,0.1238331317278203,0.0639142932199455,0.0609371754456703,0.0649146842124555,0.0586324578766663,0.0456571576066371,0.0463959959923267,0.0554911537944601,0.0515480096037535,0.0508465904231272,0.039623883533106,,,,,,
Caenorhabditis monodelphis,upstream1,20.0,Caenorhabditis_monodelphis_ott624495,119425641.0,0.1129099800075647,0.079287566866591,0.0459218133679148,0.0462797860269087,0.0624898686983303,0.1520438212568217,0.0627802993461933,0.0615037553358188,0.0554317285351488,0.0559518020208569,0.0342708164478305,0.0440846706651537,0.0533446803912033,0.0519735775652455,0.0466039876803371,0.0351218457880801,,,,,,
Caenorhabditis monodelphis,upstream2,20.0,Caenorhabditis_monodelphis_ott624495,119425641.0,0.093768574053061,0.0661033662938347,0.0577619279191657,0.0511833360350137,0.047400983411682,0.1198938239585021,0.0620440914248662,0.0652658453558113,0.0698451937104879,0.0573026422434754,0.0475293132328308,0.0537296698546495,0.0577686821202788,0.0510414978116388,0.0612673582968606,0.0380936942778408,,,,,,
Caenorhabditis nigoni,downstream1,18.0,Caenorhabditis_nigoni_ott5701061,128508886.0,0.1065710294433698,0.0720099935525467,0.071714485278315,0.0545347087900279,0.0355684504620674,0.0692295293359123,0.063749194068343,0.0718756716097141,0.0972356544165054,0.0461127229744251,0.0482618740597464,0.0460321298087255,0.069216097141629,0.051472168493445,0.0534869976359338,0.0429292929292929,,,,,,
Caenorhabditis nigoni,downstream2,18.0,Caenorhabditis_nigoni_ott5701061,128508886.0,0.1090291884956698,0.0941075056131722,0.0408425104244627,0.0383299476103923,0.0649190099433336,0.1785523361488292,0.0632951994012616,0.0768470009622581,0.0550692291243451,0.0511600555971346,0.0259676039773334,0.0244774403934566,0.0531179835346947,0.059666684486261,0.0265155565059339,0.0381027477814604,,,,,,
Caenorhabditis nigoni,exon,18.0,Caenorhabditis_nigoni_ott5701061,128508886.0,0.1007960321763155,0.0745427031138406,0.0682088540328486,0.0548461981625499,0.0340201039720115,0.0690905674771111,0.0694244640959268,0.0749207419975167,0.0940128374761037,0.0492695587018552,0.0476408223138017,0.0462022372205313,0.0687385612111732,0.0546684972501632,0.0527850939494537,0.0408327268487968,,,,,,
Caenorhabditis nigoni,genome,18.0,Caenorhabditis_nigoni_ott5701061,128508886.0,,0.084155,,,0.054856,,,,,,,0.030749,,,0.032642,,0.24692,0.09425900000000001,0.113463,0.121664,0.076636,0.144656
Caenorhabditis nigoni,intergenic,18.0,Caenorhabditis_nigoni_ott5701061,128508886.0,,0.0867652022209555,,,0.0580276550801987,,,,,,,0.0265072183752558,,,0.0295454074809564,,0.26358543631075704,0.0907521361160204,0.1116038650035813,0.1164539594343093,0.07337894782023019,0.1433801721577347
Caenorhabditis nigoni,intron,18.0,Caenorhabditis_nigoni_ott5701061,128508886.0,0.1317628788847751,0.0830798851361828,0.0560289355402096,0.0437151449776509,0.0562819121180874,0.1299484652188332,0.0591104958680492,0.0699567959016662,0.0690976942345109,0.0458657288611752,0.0369538224364757,0.0328682790009066,0.0574437933583178,0.0564035898904447,0.0326922706883339,0.03879030788438,,,,,,
Caenorhabditis nigoni,upstream1,18.0,Caenorhabditis_nigoni_ott5701061,128508886.0,0.1181773227841334,0.0815914679781888,0.0470303645889019,0.0421589329626857,0.0544009943333689,0.1573626109269753,0.0581431091628354,0.0743478028440072,0.0602547311023201,0.0476384582486902,0.0285403079225916,0.0367863252432374,0.0560381695712605,0.0578023094194376,0.0394926761466909,0.0402344167646744,,,,,,
Caenorhabditis nigoni,upstream2,18.0,Caenorhabditis_nigoni_ott5701061,128508886.0,0.1153440072703945,0.0792994226451406,0.0556238640008553,0.0474580348551266,0.0475181759863145,0.122701272319042,0.0559713460921629,0.0783371645461349,0.0704252646209772,0.0465626002352186,0.0375948893403186,0.0380827007377312,0.0645314337645675,0.0554768523468405,0.0439965786378702,0.0410763926013043,,,,,,
Caenorhabditis tropicalis,downstream1,36.5,Caenorhabditis_tropicalis_ott5701053,82235903.0,0.1158887957306929,0.0766292703051596,0.069269772827085,0.0530868633635432,0.0388203510733155,0.0731424921148241,0.0615110259379034,0.0740208408192597,0.0962723413316298,0.0449554836906615,0.0460201487869472,0.0411759225988475,0.0669940511837745,0.051170466190229,0.0516229488561504,0.0394192251899761,,,,,,
Caenorhabditis tropicalis,downstream2,36.5,Caenorhabditis_tropicalis_ott5701053,82235903.0,0.1106123502889943,0.0948616600790513,0.0435312266205864,0.0404989373746201,0.0667434670056474,0.1716818612164909,0.0596195734932899,0.0779126197522527,0.0578319793963228,0.0504498778477367,0.0258737693738786,0.0234969312968002,0.0543759641421865,0.0587390178825616,0.0283366767963665,0.0354340874332134,,,,,,
Caenorhabditis tropicalis,exon,36.5,Caenorhabditis_tropicalis_ott5701053,82235903.0,0.1095382231913779,0.078807207174936,0.0666370397567757,0.0538411251360076,0.0385500575373993,0.0744113050915001,0.0663180094298648,0.0760411582703854,0.093268795923576,0.0480571612793451,0.0443317825847501,0.0413575244142155,0.0667277115338978,0.0540627672578615,0.0505713441363345,0.037478787281772,,,,,,
Caenorhabditis tropicalis,genome,36.5,Caenorhabditis_tropicalis_ott5701053,82235903.0,,0.083887,,,0.05607,,,,,,,0.029549,,,0.033705,,0.241843,0.09647800000000001,0.116224,0.120139,0.073908,0.148197
Caenorhabditis tropicalis,intergenic,36.5,Caenorhabditis_tropicalis_ott5701053,82235903.0,,0.0858602952259929,,,0.060701705452901,,,,,,,0.0251871852300946,,,0.0290398592706606,,0.2581363321337975,0.0947182116166653,0.1158369939878276,0.1160218270837225,0.06964608476324899,0.14485150523508838
Caenorhabditis tropicalis,intron,36.5,Caenorhabditis_tropicalis_ott5701053,82235903.0,0.1238139051717741,0.0840476367144023,0.0580789493210655,0.04595978333457,0.0587222675669659,0.1274371150849595,0.0567084662758774,0.0741396453216591,0.0711894338502634,0.0480329450174371,0.0343103064480225,0.0300868145729761,0.0581702159234251,0.0574905394375602,0.0345247458633227,0.0372872300957186,,,,,,
Caenorhabditis tropicalis,upstream1,36.5,Caenorhabditis_tropicalis_ott5701053,82235903.0,0.1173191385120596,0.0860163796585033,0.0460669619507286,0.0450937162757132,0.0612151667428049,0.1514820479207632,0.0565144563396693,0.0764361994425354,0.0588317079468488,0.0485497315298495,0.0262710125065379,0.0339642878423739,0.0571699075085572,0.0597453671519653,0.0385789289000999,0.0367449897709893,,,,,,
Caenorhabditis tropicalis,upstream2,36.5,Caenorhabditis_tropicalis_ott5701053,82235903.0,0.1183453499380962,0.0821035348018087,0.0566601121549777,0.0475301408226905,0.0526148529207301,0.1242113068636992,0.0545282406763726,0.0786872438609384,0.0708814163041823,0.0471461391277864,0.0350169821439211,0.0342555994729907,0.0630027608397719,0.0559583159539462,0.0416906667725981,0.0373673373454889,,,,,,
Callinectes sapidus,downstream1,2920.0,Callinectes_sapidus_ott182906,997995872.0,0.0834773251663235,0.0565862036855011,0.0906372543947687,0.0606731575080963,0.0433113638009705,0.0562344152552018,0.0762967025008018,0.0548272615340044,0.0847085846723711,0.051878446750613,0.060662810789558,0.0529131186044346,0.0817080362962886,0.0649877391385322,0.0228041676582271,0.0582934122443067,,,,,,
Callinectes sapidus,downstream2,2920.0,Callinectes_sapidus_ott182906,997995872.0,0.0841577710746083,0.0848037760030007,0.0672782874617737,0.0494558450421726,0.0759680956920848,0.1140459184470875,0.088263028200199,0.0557231347910121,0.0618028747219313,0.0728422653934117,0.0435063480403648,0.0302788761598132,0.0638346644160688,0.0626833169227242,0.0089294552198761,0.0364263424138703,,,,,,
Callinectes sapidus,exon,2920.0,Callinectes_sapidus_ott182906,997995872.0,0.0694593004364588,0.0537924493505809,0.0833671435220556,0.0617698975156097,0.0337935031746449,0.050160269076411,0.0861457263043268,0.056294403316033,0.0802495806658411,0.0546732706308015,0.0691607169516382,0.059811541129875,0.0841469733294693,0.0678223603902661,0.0264843551035821,0.0628685091024053,,,,,,
Callinectes sapidus,genome,2920.0,Callinectes_sapidus_ott182906,997995872.0,,0.074553,,,0.069208,,,,,,,0.03278,,,0.021649,,0.19364199999999998,0.11721,0.13681300000000002,0.133684,0.08943200000000001,0.13102999999999998
Callinectes sapidus,intergenic,2920.0,Callinectes_sapidus_ott182906,997995872.0,,0.0759071881439093,,,0.0715501549824338,,,,,,,0.0282896987243599,,,0.0201651874922192,,0.2094832277468793,0.1142275710242936,0.1368966793966129,0.12670551855017048,0.0836426710303697,0.133132102908751
